chex-quest/chex.exe,713017,"d58fc123f7ed425bcc060afb7269bc9c","dd3e1573",1996-10-31T14:35:34
chex-quest/chex.wad,12361532,"25485721882b050afa96a56e5758dd52","298dd5b5",1996-10-31T17:44:40
chex-quest/chex1.bat,17,"54a767d60c76ca47153ec8863307c814","b28909ae",1996-10-28T16:47:08
chex-quest/end.exe,5696,"1e8a3032f5b277e236d69c0508ae9955","c7f31a77",1996-10-30T18:58:58
chex-quest/end.smk,4586344,"9bb6d4522da0c21c9c5f826db08a4a97","f243667b",1996-10-30T17:27:38
chex-quest/intro.exe,5728,"c0db6db12922b5b53fcc819e1a476db5","238df621",1996-10-30T18:57:48
chex-quest/intro.smk,17600460,"309dc7f31e5d98b551473219a7c996ca","5a0dfcf2",1996-10-27T14:48:58
chex-quest/menu.exe,6373120,"87738dd7b8aec4ff6c4ab0c84e634216","42553b86",1996-11-11T14:42:54
chex-quest/readme.txt,583,"5ec6857586f1850ad1e627c95110bd5e","cedba286",1996-11-11T15:51:52
chex-quest/setup.exe,107056,"29b77e8bd8a81b825ce289d9972d450e","2746a131",1996-10-31T12:28:52
chex-quest/smacke16.dll,85948,"b4ee21f683ad0b1ebf12c6616160d214","b8a0cb20",1996-08-23T18:02:16
chex-quest/smackw16.dll,17298,"099ab5781daa8a70a8a4a762bdd18cb2","3240687d",1996-08-23T18:02:10
chex-quest/smackw32.dll,66560,"349e94977ffc5643e62d1492aa376683","78c07775",1996-08-23T18:02:06
chex-quest/unwise.exe,59824,"beb21133a103e71ce9ec2327b52cba39","27972367",1996-09-29T18:22:22
chex-quest2/chex2.bat,22,"d9cd68f1c024f63f79df2e3b2cf85de5","c0681194",1997-02-04T13:46:20
chex-quest2/chex2.ico,766,"4b075245a247a7fb00db53910b43148d","21474f3",1997-02-04T14:25:28
chex-quest2/chex2.wad,7585664,"fdc4ffa57e1983e30912c006284a3e01","30aab11e",1997-02-05T16:37:42
chex-quest3/README3.txt,347,"f424be85e00dcd06faa62e03fc883467","3f0623b2",unknown
chex-quest3/chex3.bat,22,"8bcf872570a3c4ecb19add6b127ec94a","661f1a20",unknown
chex-quest3/chex3.wad,9348448,"59c985995db55cd2623c1893550d82b3","a6a5bf06",unknown
dck-3.62-installer/dck362-r.exe,803058,"0f016c702ed3608195e130bf4a6015d5","73dd1c03",1996-06-16T00:00:06
dck-3.62/32rtm.exe,152108,"545614cdaa1dde7531ff1bd70e8de66c","33f21276",1995-06-16T12:00:00
dck-3.62/acc.dll,57344,"10e43402fa9b60a512828df454af4b7d","c4c1b10d",1995-06-16T12:00:00
dck-3.62/bgi32.dll,118784,"e8c04b02e02b246dc4fc20012c507650","c7fa48c4",1995-06-16T12:00:00
dck-3.62/bgin__01.fnt,3902,"1dc4a5e67b3ff489401be7d3c66d8362","7f03e869",1995-06-16T12:00:00
dck-3.62/common.acs,257,"998c33f85b802520c80d3601f64a990f","9336823f",1995-06-16T12:00:00
dck-3.62/dck.bat,274,"0f8b500ae22d3b7f7985c1fbd28b3acd","2b183d9e",1995-06-16T12:00:00
dck-3.62/dck.doc,77386,"65e51275271c0ea55e2146c46d86aa0c","3d67a6c0",1995-06-16T12:00:00
dck-3.62/dck.ds,25660,"bb80e487ca3c521123b56f4455d249ca","14baed7d",1995-06-16T12:00:00
dck-3.62/dck.fnt,4337,"d49d4a4ba030224b2ba954e8c0a959db","40f2d639",1995-06-16T12:00:00
dck-3.62/dck.hlp,28283,"800768545d0c9315fdff0ed6480cf9ac","af19e289",1995-06-16T12:00:00
dck-3.62/dck.pal,768,"b94f247e0d4f688bc6d0f7a4126cdcb5","88740dd7",1995-06-16T12:00:00
dck-3.62/dck32.exe,442400,"bf2c430055d00312e6a05c2d243adf2a","8d3c8375",1995-06-16T12:00:00
dck-3.62/defs.acs,3765,"33f35f103ea7e07af6838d7e86c5d2f8","85e911d9",1995-06-16T12:00:00
dck-3.62/dmsp1666.txt,168525,"054fb89ed4a14ba5e528962d61ff2600","8e466c0",1995-06-16T12:00:00
dck-3.62/doom1.gd,4548,"0694031cbf7e6410fb083e6fbc2aff32","27c23116",1995-06-16T12:00:00
dck-3.62/doom1.mtf,3558,"a605f6f9e3fc1f2c2e34baec9693b35e","986e2ec3",1995-06-16T12:00:00
dck-3.62/doom19.dat,7248,"b070200332a27b61bc42d9016b6fef5d","de97d296",1995-06-16T12:00:00
dck-3.62/doom2.gd,5272,"9d4413959e263113d7e96002083ef1be","80e8b2e9",1995-06-16T12:00:00
dck-3.62/doom2.mtf,9252,"17cab27bec840f42f2d537738109c506","a7579607",1995-06-16T12:00:00
dck-3.62/dpmi32vm.ovl,58392,"a2c4e0d6a8fc40c9f455eeff4ba2c431","7dfaf2e6",1995-06-16T12:00:00
dck-3.62/handbk12.zip,120799,"2ebb9ccf58e64e380fe1b7af21a93292","e50cbb08",1995-06-16T12:00:00
dck-3.62/heretic.gd,10816,"e8aaa98d101fc3c1bd8ba9f55ea3e6f2","eaf3cdce",1995-06-16T12:00:00
dck-3.62/heretic.mtf,492,"d279ea62900fadc522402feeb420fc3e","70a75a19",1995-06-16T12:00:00
dck-3.62/heretic.pal,768,"5e3ea6e84b93d01ee3d1e4c76a38bff9","3617b5da",1995-06-16T12:00:00
dck-3.62/hexen.gd,19953,"6fa1828b29d5942ae2825bf095a90028","efb82cf",1995-06-16T12:00:00
dck-3.62/hexen.mtf,930,"74edaad6ae900939ab3c19070fb73c1d","63faa900",1995-06-16T12:00:00
dck-3.62/hexen.pal,768,"69ac89d1fcce81826bdc776d7fb33934","66c79ece",1995-06-16T12:00:00
dck-3.62/hexspc09.doc,72843,"d5728b78a5e4a4385708cb269906fd81","2507d87d",1995-06-16T12:00:00
dck-3.62/makeswap.exe,18502,"56847236f2693bb1eeaf83c3428ec864","b1c16c76",1995-06-16T12:00:00
dck-3.62/metwnd08.dll,49152,"c9cf865a9caacfb180c0423aef6ea129","9e7a7791",1995-06-16T12:00:00
dck-3.62/pophelp.hlp,6620,"35aa02868232ebfe3bc0969785bb9bc5","a9b00ef6",1995-06-16T12:00:00
dck-3.62/readthis.doc,2769,"99e03a33213607162a5b51bdfb500736","5f0f14fb",1995-06-16T12:00:00
dck-3.62/specials.acs,2292,"bf07bfa6080a5c6bbe6eea379b82ad81","eb4c2be5",1995-06-16T12:00:00
dck-3.62/textures.doc,19771,"b66ed96f7f74d3c2efb5b31f93a6ac6f","2eb9f48f",1995-06-16T12:00:00
dck-3.62/tips.dat,4082,"46bb2cb26d380558c388221f16810a29","64bbfb86",1995-06-16T12:00:00
dck-3.62/tools.cfg,2306,"ef213c35f5e30a7fc4c14cd33fb32cf3","5c2fcef8",1995-06-16T12:00:00
dck-3.62/trouble.doc,6380,"dddf709acd5368f8d4a0f1fe47ee4da5","cba5e2f4",1995-06-16T12:00:00
dck-3.62/wvars.acs,239,"79fd3abfee55c691fa33979c3b63193e","485716cc",1995-06-16T12:00:00
dck-3.62/zennode.doc,9494,"1eb0b267929fed87ca59f957bfd1dd4b","dcac25a4",1995-06-16T12:00:00
dck-3.62/zennode.exe,99360,"674c0d578d8d4ae760503a00b9b1542c","773033da",1995-06-16T12:00:00
dmutils-source/Makefile,3822,"012e89d8783ec1162b81194a4c3b9dec","e7c4736b",1994-12-07T13:25:06
dmutils-source/backup/cmdlib.c,8455,"323704c34ce90a72622f55ada1fd3906","c3aa5783",1994-09-01T03:22:44
dmutils-source/backup/cmdlib.h,1821,"ec8be4de1c58c4a57c814293aac20ecd","627e5f15",1994-09-01T03:22:44
dmutils-source/backup/cmpfile.c,1243,"10f7b116d133d404188315f73ce8d673","579962d",1994-09-01T03:22:44
dmutils-source/backup/dcolors.c,5396,"428ea7f32c973a8b72c7261bc23cfbc3","91dac620",1994-09-01T03:22:44
dmutils-source/backup/doomdata.h,4874,"bca401d9ce653fd0ebe844aa895b4a65","2a78d80d",1994-09-01T03:22:44
dmutils-source/backup/grabcmds.c,15226,"2928c0eb268e238c23fd1fd68a0d285c","63ed28e",1994-09-01T03:22:44
dmutils-source/backup/info.c,91575,"e77e4a531e3870adb6b9e9c6e755d8bc","dec8382a",1994-09-01T03:22:44
dmutils-source/backup/info.h,10456,"8d636fa135d49094e7f2d73d460aef0e","61888e1d",1994-09-01T03:22:46
dmutils-source/backup/infogen.c,3643,"c7a98927a0b6b302a0b013d38fe952cd","ad06a6ed",1994-09-01T03:22:46
dmutils-source/backup/jaggrab.c,9465,"a39badff01ba0dbe62447602082b7e14","9abd59d6",1994-09-01T03:22:46
dmutils-source/backup/jwadlink.c,11564,"8b1d44b5ce12477d3bbb56601aa41907","e7fe6a37",1994-09-01T03:22:46
dmutils-source/backup/lbmlib.c,10469,"07bbaf71d91a8231686e3b3113d6ffb9","334a8bf0",1994-09-01T03:22:46
dmutils-source/backup/lbmlib.h,693,"f1199eb27256d225f7dcb0c198d6da85","bb1ccd30",1994-09-01T03:22:46
dmutils-source/backup/lumpy.c,7410,"6ce0bf6009e53ab267f20aca9b6ed635","d40cf54f",1994-09-01T03:22:46
dmutils-source/backup/lumpy.h,757,"3e2d712ffe942998cae0a2cdc2072e1f","dbf99072",1994-09-01T03:22:46
dmutils-source/backup/lz77.c,252,"f10df0d35a4d5ab9a1bece99a06042ce","8b0bcd3c",1994-09-01T03:22:46
dmutils-source/backup/lzlib.c,6343,"32b662bb492494fb414d405812455c18","c0639995",1994-09-01T03:22:46
dmutils-source/backup/lzlib.h,248,"3591363870cf4634adefb57eae8a2f6e","cba825ed",1994-09-01T03:22:46
dmutils-source/backup/lzlib2.c,6343,"ec9ec1a61bed0cc93506d730cb6b7cae","6a9c6d36",1994-09-01T03:22:46
dmutils-source/backup/mapcomp.c,7549,"7c4c352ca5494b049c6e06e0532410f1","35ef508b",1994-09-01T03:22:48
dmutils-source/backup/mobjinfo.c,8636,"14efa85fdeff00551f2e4498915449d6","77f08197",1994-09-01T03:22:48
dmutils-source/backup/mobjinfo.h,720,"96214b997ff8831286089c4daef3c824","72270d6b",1994-09-01T03:22:48
dmutils-source/backup/multigen.c,8175,"acee40f46a08686ddb9f420dd50d132c","c0251013",1994-09-01T03:22:48
dmutils-source/backup/removectrlm.c,1056,"cb6a1ea60fcbb960a90cd13f3a57a4ef","8e3a9e60",1994-09-01T03:22:48
dmutils-source/backup/scriplib.c,3084,"9b073675496017683d16a81c18045c14","92f337c2",1994-09-01T03:22:48
dmutils-source/backup/scriplib.h,389,"bd83237a67b1631d5c11da0d38071911","cc31ee72",1994-09-01T03:22:48
dmutils-source/backup/spitwad.c,2619,"8e8ca2adc14582f8571cd22967f111fc","35734669",1994-09-01T03:22:48
dmutils-source/backup/states.c,31017,"7151a44cc5b10059c1ce1c12d6d8360b","2deddf07",1994-09-01T03:22:48
dmutils-source/backup/states.h,8645,"acc3dc63c597e4c3f50661d9fa7c1af5","727f8162",1994-09-01T03:22:48
dmutils-source/backup/statescr.c,5287,"077bebdc585f5163460540f04f77fccd","4a5e96ce",1994-09-01T03:22:48
dmutils-source/backup/ulz77.c,258,"ddc9a7ef4c70521ecef5ce3dae2dffcc","5f626ad8",1994-09-01T03:22:48
dmutils-source/backup/unfuck.c,1994,"26b724cc099cf7a55914eeac3f04bc96","195ad374",1994-09-01T03:22:48
dmutils-source/backup/wadlink.c,12890,"36ec5ace043373e7bc8d8bd69cc881d7","c6a55781",1994-09-01T03:22:50
dmutils-source/cmdlib.c,8455,"323704c34ce90a72622f55ada1fd3906","c3aa5783",1994-07-11T06:40:36
